,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
6946,2019-11-09,physical_collection,skate/roller,west,81.015,3
6947,2019-11-09,order,volleyball,south,10.498000000000001,1
6948,2019-11-09,order,sailing,east,114.095,3
6949,2019-11-09,order,badminton,east,52.124,4
6950,2019-11-09,order,ski,south,1405.072,12
6951,2019-11-09,order,kayak/sup,east,187.281,3
6952,2019-11-09,order,yoga,east,568.966,5
6954,2019-11-09,order,kayak/sup,south,30.145,3
6956,2019-11-09,physical_collection,ski,west,687.734,4
6957,2019-11-09,order,skate/roller,east,190.168,2
6958,2019-11-09,order,table_tennis,east,17.434,1
6959,2019-11-09,order,yoga,south,208.26100000000002,2
6960,2019-11-09,order,table_tennis,south,18.372,5
6961,2019-11-09,order,triathlon,east,267.336,9
6962,2019-11-09,order,swimming,south,366.488,5
6963,2019-11-09,order,swimming,east,1019.734,13
6964,2019-11-09,order,trail,east,278.702,3
6965,2019-11-09,order,basketball,east,493.529,10
6966,2019-11-09,order,rugby,east,22.785,2
6967,2019-11-09,order,football,south,434.052,8
6968,2019-11-09,order,others,east,225.849,1
6969,2019-11-09,order,skate/roller,south,95.767,4
6970,2019-11-09,order,surfing,east,317.434,7
6971,2019-11-09,order,badminton,south,170.73399999999998,4
6972,2019-11-09,order,hiking/trekking,south,4507.6900000000005,39
6975,2019-11-09,physical_collection,swimming,west,17.068,1
6976,2019-11-09,physical_collection,tennis,west,19.511000000000003,4
6977,2019-11-09,order,golf,east,108.821,5
6978,2019-11-09,physical_collection,crosstrain,west,356.571,2
6979,2019-11-09,physical_collection,fitness,west,49.412,3
6980,2019-11-09,order,boxing,east,76.41900000000001,2
6981,2019-11-09,physical_collection,yoga,west,16.78,1
6986,2019-11-09,order,unknown,east,52.803,4
6987,2019-11-09,order,others,south,46.29,2
6988,2019-11-09,physical_collection,hiking/trekking,west,812.919,3
6989,2019-11-09,order,jog/run,south,1290.588,17
6990,2019-11-09,order,hiking/trekking,east,5936.5019999999995,47
6991,2019-11-09,order,diving,south,248.474,2
6993,2019-11-09,order,diving,east,287.913,3
6994,2019-11-09,physical_collection,others,west,82.857,4
6996,2019-11-10,order,swimming,south,736.7810000000001,12
6997,2019-11-10,order,pilates,south,279.65700000000004,8
6998,2019-11-10,order,jog/run,east,2148.6169999999997,25
6999,2019-11-10,order,rugby,east,68.228,3
7000,2019-11-10,order,trail,south,232.696,6
7001,2019-11-10,order,hiking/trekking,south,4264.322,48
7002,2019-11-10,order,cycling,east,648.6279999999999,8
7003,2019-11-10,order,hiking/trekking,east,6746.878,50
7004,2019-11-10,order,yoga,south,246.68200000000002,2
7005,2019-11-10,order,trail,east,293.87,1
7006,2019-11-10,order,pilates,east,499.91999999999996,9
7007,2019-11-10,order,crosstrain,south,570.982,5
7008,2019-11-10,order,boxing,east,42.303,2
7009,2019-11-10,order,football,south,289.7,8
7010,2019-11-10,order,others,east,239.746,5
7011,2019-11-10,order,skate/roller,south,398.411,2
7012,2019-11-10,physical_collection,others,west,63.279999999999994,3
7013,2019-11-10,physical_collection,hiking/trekking,west,262.643,5
7014,2019-11-10,order,fitness,east,697.2180000000001,10
7015,2019-11-10,order,tennis,south,691.01,13
7017,2019-11-10,order,unknown,east,48.281,4
7018,2019-11-10,order,football,east,375.441,8
7019,2019-11-10,order,yoga,east,322.181,6
7020,2019-11-10,order,triathlon,east,458.79799999999994,7
7021,2019-11-10,order,crosstrain,east,936.732,9
7022,2019-11-10,order,ski,east,1418.266,11
7024,2019-11-10,order,swimming,east,827.642,10
7026,2019-11-10,order,diving,south,391.656,7
7027,2019-11-10,order,skate/roller,east,223.19400000000002,5
7028,2019-11-10,order,climbing,south,18.82,2
7029,2019-11-10,order,golf,east,42.852999999999994,2
7030,2019-11-10,order,surfing,east,331.09499999999997,6
7031,2019-11-10,order,badminton,east,202.88,5
7032,2019-11-10,physical_collection,crosstrain,west,129.248,5
7033,2019-11-10,physical_collection,swimming,west,15.693000000000001,2
7034,2019-11-10,order,sailing,east,109.88499999999999,4
7035,2019-11-10,order,basketball,south,377.246,9
7036,2019-11-10,order,triathlon,south,368.683,6
7037,2019-11-10,order,diving,east,442.12,3
7039,2019-11-10,order,volleyball,east,36.217,1
7041,2019-11-10,order,fitness,south,569.58,7
7042,2019-11-10,order,ski,south,1709.9279999999999,15
7043,2019-11-10,order,cycling,south,83.45700000000001,4
7044,2019-11-10,order,squash,east,10.43,3
7046,2019-11-10,order,badminton,south,168.214,2
7048,2019-11-10,order,jog/run,south,1240.771,17
7049,2019-11-10,physical_collection,ski,west,116.86300000000001,2
7050,2019-11-10,order,climbing,east,109.072,1
7052,2019-11-10,physical_collection,tennis,west,12.236,4
7053,2019-11-10,physical_collection,jog/run,west,50.796,2
7054,2019-11-10,physical_collection,fitness,west,32.441,2
7055,2019-11-10,order,basketball,east,334.079,6
7056,2019-11-10,order,table_tennis,east,65.575,5
7057,2019-11-10,order,kayak/sup,east,69.26,3
7058,2019-11-10,physical_collection,pilates,west,262.264,1
7059,2019-11-10,order,surfing,south,123.724,4
7060,2019-11-10,order,tennis,east,488.23100000000005,6
7062,2019-11-10,physical_collection,skate/roller,west,37.284,2
7064,2019-11-10,physical_collection,surfing,west,10.784,1
7067,2019-11-11,order,jog/run,east,4311.354,37
7068,2019-11-11,order,jog/run,south,2139.788,25
7069,2019-11-11,order,sailing,east,182.615,5
7070,2019-11-11,order,others,east,311.95500000000004,3
7071,2019-11-11,order,skate/roller,south,572.705,3
7072,2019-11-11,order,pilates,east,1290.831,15
7073,2019-11-11,order,badminton,east,277.517,3
7074,2019-11-11,order,kayak/sup,south,21.467,3
7075,2019-11-11,order,golf,east,217.302,2
7076,2019-11-11,order,football,east,1012.975,12
7077,2019-11-11,order,football,south,879.542,11
7078,2019-11-11,order,surfing,east,606.3140000000001,9
7079,2019-11-11,order,trail,south,673.3199999999999,3
7081,2019-11-11,order,skate/roller,east,865.5719999999999,4
7082,2019-11-11,order,diving,east,526.973,8
7083,2019-11-11,order,triathlon,east,562.358,11
7084,2019-11-11,order,badminton,south,370.544,6
7085,2019-11-11,order,yoga,east,895.961,5
7086,2019-11-11,order,trail,east,664.596,6
7087,2019-11-11,order,cycling,east,902.192,11
7088,2019-11-11,order,pilates,south,628.261,12
7089,2019-11-11,order,swimming,east,1166.873,19
7090,2019-11-11,order,tennis,east,661.223,12
7091,2019-11-11,order,yoga,south,559.798,5
7092,2019-11-11,order,diving,south,366.704,6
7093,2019-11-11,order,boxing,east,202.851,1
7094,2019-11-11,order,hiking/trekking,east,8527.176,77
7095,2019-11-11,order,rugby,south,19.16,1
7096,2019-11-11,physical_collection,hiking/trekking,west,1114.993,5
7098,2019-11-11,order,squash,east,39.095,2
7099,2019-11-11,physical_collection,tennis,west,17.597,1
7101,2019-11-11,order,climbing,east,232.16799999999998,1
7103,2019-11-11,order,tennis,south,805.638,12
7104,2019-11-11,order,ski,east,2896.559,19
7105,2019-11-11,order,others,south,59.534000000000006,1
7106,2019-11-11,order,fitness,east,979.092,11
7108,2019-11-11,physical_collection,ski,west,350.706,5
7109,2019-11-11,physical_collection,crosstrain,west,131.549,1
7110,2019-11-11,physical_collection,fitness,west,21.244999999999997,1
7111,2019-11-11,order,rugby,east,75.056,3
7112,2019-11-11,order,golf,south,23.012,4
7113,2019-11-11,order,hiking/trekking,south,6088.144,64
7114,2019-11-11,order,table_tennis,east,36.005,4
7115,2019-11-11,order,surfing,south,151.219,1
7116,2019-11-11,order,basketball,south,647.3770000000001,9
7118,2019-11-11,order,cycling,south,53.052,2
7119,2019-11-11,order,basketball,east,508.86199999999997,9
7121,2019-11-11,order,fitness,south,751.682,13
7122,2019-11-11,physical_collection,surfing,west,26.998,2
7123,2019-11-11,physical_collection,trail,west,24.389,2
7124,2019-11-11,order,kayak/sup,east,156.16500000000002,1
7125,2019-11-11,order,crosstrain,east,1415.9450000000002,12
7127,2019-11-11,order,triathlon,south,675.298,12
7128,2019-11-11,order,table_tennis,south,58.57000000000001,5
7129,2019-11-11,order,swimming,south,705.743,15
7130,2019-11-11,order,crosstrain,south,903.009,9
7131,2019-11-11,order,volleyball,east,34.362,1
7132,2019-11-11,physical_collection,skate/roller,west,39.083999999999996,3
7134,2019-11-11,order,ski,south,3348.5879999999997,27
7135,2019-11-11,order,volleyball,south,35.489,3
7138,2019-11-12,order,diving,east,546.518,5
7139,2019-11-12,order,badminton,south,246.06,6
7140,2019-11-12,order,golf,south,274.152,3
7141,2019-11-12,order,crosstrain,south,565.221,5
7142,2019-11-12,order,kayak/sup,east,195.348,1
7143,2019-11-12,order,crosstrain,east,1180.486,8
7144,2019-11-12,order,unknown,east,116.09100000000001,2
7145,2019-11-12,physical_collection,ski,west,520.914,3
7146,2019-11-12,order,others,south,32.488,1
7147,2019-11-12,order,tennis,east,765.697,13
7149,2019-11-12,order,jog/run,east,3696.089,33
7150,2019-11-12,order,table_tennis,east,97.144,3
7151,2019-11-12,order,ski,south,2419.185,23
7152,2019-11-12,order,triathlon,south,563.543,11
7153,2019-11-12,physical_collection,crosstrain,west,56.524,3
7154,2019-11-12,order,volleyball,south,22.53,2
7155,2019-11-12,order,golf,east,277.61199999999997,3
7157,2019-11-12,order,triathlon,east,556.4300000000001,11
7158,2019-11-12,physical_collection,fitness,west,12.114,4
7160,2019-11-12,order,volleyball,east,42.626999999999995,4
7161,2019-11-12,order,fitness,south,937.256,10
7162,2019-11-12,order,ski,east,3210.984,17
7164,2019-11-12,order,swimming,south,681.397,12
7165,2019-11-12,order,pilates,east,1100.294,15
7166,2019-11-12,order,basketball,east,829.28,7
7167,2019-11-12,physical_collection,football,west,12.683,4
7168,2019-11-12,order,hiking/trekking,south,7904.717,66
7169,2019-11-12,order,cycling,south,78.37100000000001,2
7170,2019-11-12,order,pilates,south,591.046,9
7171,2019-11-12,order,basketball,south,439.186,7
7172,2019-11-12,order,cycling,east,948.308,12
7173,2019-11-12,order,football,east,1256.404,12
7174,2019-11-12,order,climbing,east,160.91,2
7175,2019-11-12,order,football,south,1016.25,9
7176,2019-11-12,order,surfing,east,399.031,5
7177,2019-11-12,physical_collection,badminton,west,33.501999999999995,4
7178,2019-11-12,order,sailing,east,241.679,4
7179,2019-11-12,order,badminton,east,487.858,3
7180,2019-11-12,order,climbing,south,68.065,3
7181,2019-11-12,order,fitness,east,935.0459999999999,13
7182,2019-11-12,physical_collection,skate/roller,west,33.077,4
7183,2019-11-12,order,trail,south,487.26099999999997,2
7184,2019-11-12,order,yoga,south,489.834,7
7185,2019-11-12,order,tennis,south,899.6540000000001,14
7186,2019-11-12,order,skate/roller,east,617.889,4
7187,2019-11-12,physical_collection,jog/run,west,54.826,4
7188,2019-11-12,order,skate/roller,south,276.716,1
7189,2019-11-12,physical_collection,swimming,west,82.563,1
7191,2019-11-12,order,surfing,south,91.264,3
7193,2019-11-12,physical_collection,tennis,west,29.004,3
7194,2019-11-12,order,swimming,east,1518.666,16
7195,2019-11-12,order,hiking/trekking,east,11444.567,70
7196,2019-11-12,physical_collection,pilates,west,26.613999999999997,4
7198,2019-11-12,order,yoga,east,668.383,9
7200,2019-11-12,order,trail,east,488.346,2
7201,2019-11-12,order,jog/run,south,2817.3509999999997,28
7202,2019-11-12,physical_collection,surfing,west,29.110000000000003,4
7203,2019-11-12,order,diving,south,395.049,5
7204,2019-11-12,physical_collection,hiking/trekking,west,651.596,6
7205,2019-11-12,order,boxing,east,92.434,1
7207,2019-11-12,order,others,east,215.3,5
7208,2019-11-12,physical_collection,cycling,west,242.79299999999998,4
7209,2019-11-13,order,yoga,east,331.656,4
7210,2019-11-13,order,hiking/trekking,south,2916.827,27
7211,2019-11-13,order,pilates,east,580.057,8
7212,2019-11-13,order,crosstrain,east,665.892,9
7214,2019-11-13,order,jog/run,south,1723.9479999999999,16
7215,2019-11-13,order,fitness,east,433.85900000000004,6
7216,2019-11-13,order,pilates,south,440.44300000000004,6
7217,2019-11-13,order,swimming,east,669.682,10
7219,2019-11-13,order,swimming,south,615.383,9
7220,2019-11-13,physical_collection,surfing,west,22.309,3
7221,2019-11-13,physical_collection,ski,west,136.605,5
7222,2019-11-13,order,triathlon,south,180.669,5
7223,2019-11-13,order,crosstrain,south,377.569,4
7224,2019-11-13,order,basketball,south,386.066,4
7225,2019-11-13,order,trail,south,370.682,4
7226,2019-11-13,order,cycling,south,27.024,2
7227,2019-11-13,order,jog/run,east,1741.1439999999998,16
7228,2019-11-13,order,golf,east,102.54,5
7230,2019-11-13,order,diving,east,281.854,4
7232,2019-11-13,order,ski,south,866.0409999999999,9
7233,2019-11-13,order,ski,east,786.571,8
7234,2019-11-13,physical_collection,sailing,west,75.184,3
7235,2019-11-13,physical_collection,cycling,west,94.476,2
7236,2019-11-13,order,fitness,south,339.404,8
7237,2019-11-13,order,kayak/sup,east,122.26199999999999,2
7238,2019-11-13,order,tennis,east,255.102,5
7239,2019-11-13,order,skate/roller,south,120.352,4
7240,2019-11-13,physical_collection,tennis,west,43.464999999999996,1
7241,2019-11-13,order,tennis,south,362.654,6
7242,2019-11-13,order,volleyball,east,24.176,3
7243,2019-11-13,order,surfing,south,123.19500000000001,1
7245,2019-11-13,physical_collection,jog/run,west,43.753,4
7246,2019-11-13,order,surfing,east,267.241,5
7247,2019-11-13,physical_collection,table_tennis,west,107.141,1
7248,2019-11-13,order,triathlon,east,284.619,6
7250,2019-11-13,order,football,south,249.98200000000003,4
7251,2019-11-13,order,trail,east,263.756,2
7253,2019-11-13,order,badminton,east,271.02,2
7254,2019-11-13,order,sailing,east,71.451,2
7255,2019-11-13,physical_collection,swimming,west,36.411,4
7256,2019-11-13,order,badminton,south,65.887,5
7257,2019-11-13,order,basketball,east,389.151,8
7260,2019-11-13,order,boxing,east,132.309,3
7261,2019-11-13,physical_collection,others,west,86.264,3
7262,2019-11-13,order,diving,south,229.17600000000002,1
7263,2019-11-13,physical_collection,fitness,west,308.036,4
7264,2019-11-13,physical_collection,diving,west,66.808,3
7265,2019-11-13,order,skate/roller,east,137.224,3
7267,2019-11-13,order,football,east,484.304,8
7268,2019-11-13,order,cycling,east,492.418,10
7269,2019-11-13,order,yoga,south,453.104,7
7270,2019-11-13,order,golf,south,107.59400000000001,5
7272,2019-11-13,order,others,east,207.891,3
7273,2019-11-13,physical_collection,hiking/trekking,west,519.9449999999999,2
7274,2019-11-13,order,hiking/trekking,east,3931.2839999999997,30
7275,2019-11-13,order,squash,east,32.46,4
7277,2019-11-13,order,climbing,east,126.154,3
7278,2019-11-13,order,rugby,east,21.6,3
7279,2019-11-13,order,rugby,south,16.966,2
7280,2019-11-14,order,surfing,east,275.511,5
7281,2019-11-14,order,trail,east,198.238,3
7282,2019-11-14,order,diving,east,350.087,5
7283,2019-11-14,order,pilates,south,217.91500000000002,5
7284,2019-11-14,order,triathlon,east,313.716,8
7285,2019-11-14,order,fitness,south,367.604,5
7286,2019-11-14,order,yoga,south,249.40300000000002,2
7287,2019-11-14,order,rugby,east,10.916,4
7288,2019-11-14,physical_collection,crosstrain,west,91.486,3
7289,2019-11-14,order,hiking/trekking,south,3223.724,28
7290,2019-11-14,physical_collection,hiking/trekking,west,279.187,4
7291,2019-11-14,order,yoga,east,174.406,5
7292,2019-11-14,order,skate/roller,east,259.794,1
7293,2019-11-14,order,badminton,south,103.99300000000001,2
7294,2019-11-14,physical_collection,fitness,west,33.962,3
7296,2019-11-14,order,rugby,south,26.256999999999998,1
7297,2019-11-14,order,climbing,east,550.266,1
7298,2019-11-14,order,boxing,east,54.265,4
7299,2019-11-14,order,pilates,east,782.074,7
7300,2019-11-14,order,hiking/trekking,east,5318.657,40
7301,2019-11-14,order,tennis,south,519.991,8
7302,2019-11-14,order,golf,east,116.873,3
7303,2019-11-14,order,surfing,south,38.702999999999996,4
7304,2019-11-14,order,ski,south,686.902,8
7305,2019-11-14,physical_collection,ski,west,342.353,3
7306,2019-11-14,order,football,east,601.0350000000001,6
7307,2019-11-14,order,cycling,south,34.533,1
7308,2019-11-14,order,climbing,south,23.203,1
7309,2019-11-14,order,cycling,east,661.318,8
7310,2019-11-14,order,basketball,east,315.54200000000003,7
7311,2019-11-14,order,fitness,east,341.581,4
7312,2019-11-14,order,swimming,south,391.283,7
7313,2019-11-14,physical_collection,jog/run,west,69.721,2
7314,2019-11-14,order,crosstrain,east,439.793,8
7315,2019-11-14,order,volleyball,east,10.302,1
7317,2019-11-14,order,triathlon,south,166.465,7
7318,2019-11-14,order,crosstrain,south,358.195,3
7320,2019-11-14,order,table_tennis,east,120.85499999999999,6
7321,2019-11-14,order,jog/run,east,1466.386,20
7322,2019-11-14,physical_collection,tennis,west,21.582,4
7323,2019-11-14,order,ski,east,878.783,11
7324,2019-11-14,order,table_tennis,south,13.404,1
7326,2019-11-14,order,basketball,south,352.829,6
7327,2019-11-14,order,trail,south,235.455,1
7328,2019-11-14,physical_collection,sailing,west,14.463,5
7329,2019-11-14,physical_collection,diving,west,18.349,3
7330,2019-11-14,order,skate/roller,south,120.98599999999999,5
7333,2019-11-14,order,swimming,east,717.3140000000001,7
7336,2019-11-14,order,tennis,east,541.074,10
7337,2019-11-14,order,football,south,337.627,5
7338,2019-11-14,physical_collection,yoga,west,109.042,2
7340,2019-11-14,order,diving,south,259.495,5
7341,2019-11-14,order,jog/run,south,1528.053,13
7342,2019-11-14,physical_collection,pilates,west,35.17,2
7343,2019-11-14,order,badminton,east,138.839,2
7344,2019-11-14,physical_collection,others,west,19.91,4
7345,2019-11-14,order,volleyball,south,19.621000000000002,3
7346,2019-11-14,order,others,east,300.404,1
7347,2019-11-14,order,sailing,east,73.477,1
7348,2019-11-14,physical_collection,football,west,30.819,2
7350,2019-11-15,order,swimming,south,412.075,6
7351,2019-11-15,order,skate/roller,south,78.701,1
7352,2019-11-15,order,trail,east,379.591,1
